Trial,Cumulative Reward,Cumulative Regret
2266,9070.57280623486,-2.5728062348607637
2267,9073.953259254733,-1.9532592547329841
2268,9077.146011154347,-1.146011154347434
2269,9080.45929788524,-0.4592978852397209
2270,9084.97289215487,-0.9728921548703511
2271,9088.011517413324,-0.011517413324327208
2272,9091.121755812392,0.8782441876082885
2273,9093.845304422593,2.154695577406528
2274,9097.570978262753,2.42902173724724
2275,9102.615781910084,1.384218089915521
2276,9108.826173518359,-0.8261735183587007
2277,9114.096373226757,-2.0963732267573505
2278,9118.564801715402,-2.5648017154016998
2279,9122.282642522268,-2.282642522268361
2280,9124.88493681904,-0.8849368190403766
2281,9128.047074351174,-0.047074351174160256
2282,9132.970934065432,-0.9709340654317202
2283,9136.543937026352,-0.5439370263520686
2284,9140.38634950453,-0.38634950452978956
2285,9144.775814640809,-0.7758146408086759
2286,9150.385395892466,-2.3853958924664767
2287,9155.469864855146,-3.4698648551457154
2288,9158.899215119274,-2.8992151192742313
2289,9162.544116087454,-2.544116087454313
2290,9164.928586461901,-0.9285864619014319
2291,9168.888896013304,-0.8888960133044748
2292,9172.195179170762,-0.19517917076154845
2293,9176.621057738152,-0.6210577381516487
2294,9181.538108810799,-1.5381088107988035
2295,9188.021439854776,-4.021439854775963
2296,9193.208027817715,-5.208027817714537
2297,9195.892986044624,-3.8929860446241946
2298,9200.334364310494,-4.334364310494493
2299,9204.103264562445,-4.103264562445474
2300,9207.0683655653,-3.0683655652992456
2301,9210.722600612935,-2.7226006129349116
2302,9214.72925559755,-2.729255597549127
2303,9220.551436203168,-4.551436203168123
2304,9224.6078533003,-4.607853300300121
2305,9231.631983089297,-7.631983089297137
2306,9236.48764230266,-8.487642302659879
2307,9242.086081498877,-10.08608149887732
2308,9244.672636102448,-8.67263610244845
2309,9250.152191945344,-10.152191945344384
2310,9255.713113291064,-11.713113291063564
2311,9258.951678118898,-10.95167811889769
2312,9262.450311923532,-10.450311923532354
2313,9269.081267960664,-13.081267960664263
2314,9273.157053376928,-13.157053376928161
2315,9278.26484643971,-14.2648464397098
2316,9281.212361321772,-13.212361321771823
2317,9286.156573267588,-14.1565732675881
2318,9290.919140853304,-14.91914085330427
2319,9294.86351290366,-14.863512903659284
2320,9298.155239209618,-14.15523920961823
2321,9303.299954400218,-15.299954400217757
2322,9307.882360433461,-15.882360433461145
2323,9310.914161727305,-14.914161727305327
2324,9314.021502470105,-14.021502470104679
2325,9318.414420562473,-14.414420562472515
2326,9323.738312554264,-15.738312554263757
2327,9328.144553544475,-16.144553544474547
2328,9331.807446791745,-15.807446791744951
2329,9335.64634543923,-15.646345439230572
2330,9338.945580137803,-14.945580137802608
2331,9342.998083526947,-14.998083526947084
2332,9346.398915663416,-14.398915663416119
2333,9349.349257004471,-13.349257004470928
2334,9353.829170961979,-13.829170961978889
2335,9358.059413632312,-14.059413632312499
2336,9362.504346948128,-14.504346948127932
2337,9364.711232578507,-12.711232578507406
2338,9368.276357216946,-12.276357216946053
2339,9373.139513711667,-13.13951371166695
2340,9377.470596214409,-13.470596214408943
2341,9380.872622850386,-12.872622850385596
2342,9385.023071743357,-13.023071743356923
2343,9388.800800787916,-12.80080078791616
2344,9391.88606116085,-11.886061160850659
2345,9394.027019184372,-10.027019184371966
2346,9397.968480933307,-9.968480933306637
2347,9400.703755970886,-8.70375597088605
2348,9405.802026167301,-9.802026167300937
2349,9408.079291693612,-8.079291693611594
2350,9411.244989270603,-7.244989270602673
2351,9415.171811409087,-7.1718114090872405
2352,9419.866273678439,-7.866273678439029
2353,9423.26229913695,-7.262299136949878
2354,9425.871117697186,-5.871117697186492
2355,9431.414148667613,-7.414148667612608
2356,9435.241299556916,-7.241299556915692
2357,9438.469780204852,-6.4697802048522135
2358,9441.530555271396,-5.530555271396224
2359,9447.053341090797,-7.053341090797403
2360,9451.012871740979,-7.0128717409788806
2361,9454.823109810799,-6.8231098107989965
2362,9460.675488174122,-8.67548817412171
2363,9465.167995402178,-9.167995402178349
2364,9468.052869222347,-8.052869222346999
2365,9470.707630401324,-6.707630401324423
2366,9474.465120161884,-6.465120161883533
2367,9478.715739321839,-6.715739321838555
2368,9480.373831254747,-4.373831254746619
2369,9483.786474504786,-3.7864745047863835
2370,9488.430825984,-4.430825983999966
2371,9491.649095399454,-3.6490953994543815
2372,9495.869594757856,-3.869594757856248
2373,9500.615751780666,-4.61575178066596
2374,9503.770536493701,-3.7705364937010017
2375,9509.171819451847,-5.171819451847114
2376,9512.557389426343,-4.557389426343434
2377,9516.484878513416,-4.484878513416334
2378,9519.93024594072,-3.9302459407208516
2379,9525.64764614237,-5.647646142369922
2380,9529.587097315713,-5.587097315712526
2381,9532.871775152795,-4.871775152794726
2382,9536.438291735276,-4.438291735275925
2383,9539.471706001988,-3.471706001988423
2384,9544.175900282884,-4.175900282883958
2385,9547.040858641736,-3.040858641736122
2386,9549.659732986405,-1.659732986405288
2387,9553.543516513651,-1.5435165136514115
2388,9558.130436807603,-2.1304368076034734
2389,9562.193731722098,-2.193731722098164
2390,9565.603706185248,-1.6037061852475745
2391,9569.013439099837,-1.013439099837342
2392,9573.057253352941,-1.0572533529411885
2393,9576.954461816651,-0.954461816651019
2394,9581.228686896595,-1.2286868965948088
2395,9584.061395510755,-0.06139551075466443
2396,9587.133861821281,0.8661381787187565
2397,9591.755563080626,0.2444369193744933
2398,9595.933657084739,0.06634291526097513
2399,9599.825734968752,0.17426503124806914
2400,9604.364420743981,-0.3644207439810998
2401,9608.487252969768,-0.4872529697677237
2402,9612.703060208127,-0.7030602081267716
2403,9615.1417467069,0.8582532930995512
2404,9620.164477797054,-0.16447779705413268
2405,9624.967822335684,-0.9678223356841045
2406,9629.523560795798,-1.523560795798403
2407,9633.856379985114,-1.8563799851144722
2408,9638.519868980962,-2.519868980962201
2409,9642.779585062424,-2.779585062424303
2410,9645.377291625948,-1.3772916259476915
2411,9650.20107739982,-2.2010773998208606
2412,9653.660183835327,-1.6601838353271887
2413,9657.768899433737,-1.7688994337368058
2414,9661.307972013949,-1.307972013948529
2415,9665.009970707566,-1.0099707075660262
2416,9669.79966422378,-1.799664223779473
2417,9673.473637646943,-1.4736376469427341
2418,9679.542909744441,-3.5429097444412037
2419,9685.10853079374,-5.108530793739192
2420,9688.686363733867,-4.6863637338665285
2421,9692.515373807304,-4.515373807304059
2422,9696.003409753544,-4.003409753544474
2423,9700.59333298372,-4.593332983720757
2424,9703.536893184357,-3.5368931843568134
2425,9706.959650736053,-2.959650736052936
2426,9710.386641975494,-2.386641975494058
2427,9713.713399028511,-1.7133990285110485
2428,9718.769424544329,-2.769424544329013
2429,9723.10164154005,-3.101641540049968
2430,9726.584111572089,-2.584111572088659
2431,9731.51940182179,-3.51940182178987
2432,9737.064182218637,-5.064182218637143
2433,9740.550771036313,-4.5507710363126535
2434,9745.314614973544,-5.314614973543939
2435,9751.03608237455,-7.03608237455046
2436,9754.051495064707,-6.051495064706614
2437,9756.419977482296,-4.419977482295508
2438,9762.018978640448,-6.01897864044804
2439,9766.337823315083,-6.337823315083369
2440,9770.603371805963,-6.603371805962524
2441,9773.621313187745,-5.621313187744818
2442,9778.591234659589,-6.591234659588736
2443,9782.270546886293,-6.270546886293232
2444,9787.922617129194,-7.922617129193895
2445,9790.355775557047,-6.355775557047309
2446,9795.543575036996,-7.543575036996117
2447,9800.225020449741,-8.22502044974135
2448,9805.21654205346,-9.216542053460216
2449,9809.728897695959,-9.728897695958949
2450,9813.208774608796,-9.208774608796375
2451,9819.075343783807,-11.075343783806602
2452,9821.555833214807,-9.555833214806626
2453,9825.86475617681,-9.86475617681026
2454,9831.199305714585,-11.199305714584625
2455,9834.294177289012,-10.294177289011714
2456,9838.513564854276,-10.51356485427641
2457,9841.703670530384,-9.703670530383533
2458,9845.003842663535,-9.00384266353467
2459,9848.763172423065,-8.763172423065043
2460,9852.81248992933,-8.812489929330695
2461,9857.705459505632,-9.705459505632462
2462,9862.729048699222,-10.729048699222403
2463,9867.271036553715,-11.271036553715021
2464,9870.440501187799,-10.440501187798873
2465,9873.934132424163,-9.934132424163181
2466,9877.952010404873,-9.952010404873363
2467,9882.572478179625,-10.57247817962525
2468,9887.004037058936,-11.004037058935864
2469,9889.804046549772,-9.804046549772465
